address;source_location;insn;indent
0x4019b3;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:101;VFMADD231PS	%YMM1,%YMM1,%YMM4;  (3) 
0x4019b8;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:101;VFMADD231PS	%YMM2,%YMM2,%YMM4;  (3) 
0x4019bd;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:106;VMULPS	%YMM4,%YMM4,%YMM5;  (3) 
0x4019c1;:0;VMULPS	%YMM4,%YMM5,%YMM4;  (3) 
0x4019c5;:0;VRSQRTPS	%YMM4,%YMM5;  (3) 
0x4019c9;:0;VMULPS	%YMM5,%YMM4,%YMM4;  (3) 
0x4019cd;:0;VFMADD213PS	%YMM11,%YMM5,%YMM4;  (3) 
0x4019d2;:0;VMULPS	%YMM7,%YMM5,%YMM5;  (3) 
0x4019d6;:0;VMULPS	%YMM4,%YMM5,%YMM4;  (3) 
0x4019da;:0;VMOVDQU	0xc67e(%RIP),%YMM5;  (3) 
0x4019e2;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:104;VFMADD231PS	%YMM0,%YMM4,%YMM15;  (3) 
0x4019e7;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:105;VFMADD231PS	%YMM1,%YMM4,%YMM6;  (3) 
0x4019ec;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:106;VFMADD231PS	%YMM4,%YMM2,%YMM12;  (3) 
0x4019f1;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:65;ADD	$0x8,%RAX;  (3) 
0x4019f5;:0;ADD	$0x20,%RCX;  (3) 
0x4019f9;:0;CMP	%RDX,%RAX;  (3) 
0x4019fc;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:65;JB	401520 <move_particles+0x150>;  (3) 
0x401a02;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:104;VEXTRACTF128	$0x1,%YMM15,%XMM0;(2) 
0x401a08;:0;VADDPS	%XMM0,%XMM15,%XMM0;(2) 
0x401a0c;:0;VPERMILPD	$0x1,%XMM0,%XMM1;(2) 
0x401a12;:0;VADDPS	%XMM1,%XMM0,%XMM0;(2) 
0x401a16;:0;VMOVSHDUP	%XMM0,%XMM1;(2) 
0x401a1a;:0;VADDSS	%XMM1,%XMM0,%XMM4;(2) 
0x401a1e;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:105;VEXTRACTF128	$0x1,%YMM6,%XMM0;(2) 
0x401a24;:0;VADDPS	%XMM0,%XMM6,%XMM0;(2) 
0x401a28;:0;VPERMILPD	$0x1,%XMM0,%XMM1;(2) 
0x401a2e;:0;VADDPS	%XMM1,%XMM0,%XMM0;(2) 
0x401a32;:0;VMOVSHDUP	%XMM0,%XMM1;(2) 
0x401a36;:0;VADDSS	%XMM1,%XMM0,%XMM2;(2) 
0x401a3a;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:106;VEXTRACTF128	$0x1,%YMM12,%XMM0;(2) 
0x401a40;:0;VADDPS	%XMM0,%XMM12,%XMM0;(2) 
0x401a44;:0;VPERMILPD	$0x1,%XMM0,%XMM1;(2) 
0x401a4a;:0;VADDPS	%XMM1,%XMM0,%XMM0;(2) 
0x401a4e;:0;VMOVSHDUP	%XMM0,%XMM1;(2) 
0x401a52;:0;VADDSS	%XMM1,%XMM0,%XMM8;(2) 
0x401a56;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:57;CMP	%RDX,%R8;(2) 
0x401a59;:0;JE	401440 <move_particles+0x70>;(2) 
0x401a5f;:0;VMOVUPS	%XMM4,-0x80(%RSP);(2) 
0x401a65;:0;VMOVUPS	%XMM2,0x90(%RSP);(2) 
0x401a6e;:0;MOV	%RDX,%RAX;(2) 
0x401a71;:0;JMP	401a9e <move_particles+0x6ce>;(2) 
0x401a73;:0;NOPW	%CS:(%RAX,%RAX,1);
0x401a80;:0;VXORPS	%XMM8,%XMM8,%XMM8;(2) 
0x401a85;:0;XOR	%EAX,%EAX;(2) 
0x401a87;:0;VXORPS	%XMM0,%XMM0,%XMM0;(2) 
0x401a8b;:0;VMOVUPS	%XMM0,0x90(%RSP);(2) 
0x401a94;:0;VXORPS	%XMM0,%XMM0,%XMM0;(2) 
0x401a98;:0;VMOVUPS	%XMM0,-0x80(%RSP);(2) 
0x401a9e;:0;VMOVQ	%RAX,%XMM0;(2) 
0x401aa3;:0;VPBROADCASTQ	%XMM0,%YMM0;(2) 
0x401aa8;:0;VPADDQ	0xc6b0(%RIP),%YMM0,%YMM1;(2) 
0x401ab0;:0;VPADDQ	0xc6c8(%RIP),%YMM0,%YMM0;(2) 
0x401ab8;:0;VPBROADCASTQ	0xc55f(%RIP),%YMM2;(2) 
0x401ac1;:0;VPOR	0x160(%RSP),%YMM2,%YMM4;(2) 
0x401aca;:0;VPXOR	%YMM2,%YMM0,%YMM0;(2) 
0x401ace;:0;VPCMPGTQ	%YMM0,%YMM4,%YMM3;(2) 
0x401ad3;:0;VPXOR	%YMM2,%YMM1,%YMM0;(2) 
0x401ad7;:0;VPCMPGTQ	%YMM0,%YMM4,%YMM1;(2) 
0x401adc;:0;VPOR	%YMM3,%YMM1,%YMM0;(2) 
0x401ae0;:0;VMOVMSKPD	%YMM0,%ECX;(2) 
0x401ae4;:0;TEST	%ECX,%ECX;(2) 
0x401ae6;:0;JE	402120 <move_particles+0xd50>;(2) 
0x401aec;:0;VEXTRACTI128	$0x1,%YMM1,%XMM0;(2) 
0x401af2;:0;VPACKSSDW	%XMM0,%XMM1,%XMM6;(2) 
0x401af6;:0;VMOVDQU	%YMM1,0x30(%RSP);(2) 
0x401afc;:0;VEXTRACTI128	$0x1,%YMM3,%XMM1;(2) 
0x401b02;:0;VPACKSSDW	%XMM1,%XMM3,%XMM7;(2) 
0x401b06;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:68;SAL	$0x2,%RAX;(2) 
0x401b0a;:0;VMOVQ	%RAX,%XMM1;(2) 
0x401b0f;:0;VPBROADCASTQ	%XMM1,%YMM1;(2) 
0x401b14;:0;VPBROADCASTQ	0xc4fb(%RIP),%YMM2;(2) 
0x401b1d;:0;VPMULUDQ	%YMM2,%YMM1,%YMM4;(2) 
0x401b21;:0;VPSRLQ	$0x20,%YMM1,%YMM1;(2) 
0x401b26;:0;VPMULUDQ	%YMM2,%YMM1,%YMM1;(2) 
0x401b2a;:0;VPSLLQ	$0x20,%YMM1,%YMM1;(2) 
0x401b2f;:0;VPADDQ	%YMM1,%YMM4,%YMM4;(2) 
0x401b33;:0;VPADDQ	%YMM5,%YMM4,%YMM1;(2) 
0x401b37;:0;VPBROADCASTQ	%XMM10,%YMM0;(2) 
0x401b3c;:0;VMOVSS	%XMM8,0x140(%RSP);(2) 
0x401b45;:0;VPADDQ	%YMM1,%YMM0,%YMM8;(2) 
0x401b49;:0;VPADDQ	%YMM4,%YMM9,%YMM2;(2) 
0x401b4d;:0;VPADDQ	%YMM2,%YMM0,%YMM11;(2) 
0x401b51;:0;VMOVDQU	%YMM3,0x50(%RSP);(2) 
0x401b57;:0;VMOVDQA	%XMM7,%XMM5;(2) 
0x401b5b;:0;VMOVDQA	%XMM7,%XMM3;(2) 
0x401b5f;:0;VPXOR	%XMM7,%XMM7,%XMM7;(2) 
0x401b63;:0;VGATHERQPS	%XMM3,(%RDI,%YMM2,1),%XMM7;(2) 
0x401b69;:0;VMOVUPS	%XMM7,-0x20(%RSP);(2) 
0x401b6f;:0;VMOVDQA	%XMM6,%XMM2;(2) 
0x401b73;:0;VXORPS	%XMM3,%XMM3,%XMM3;(2) 
0x401b77;:0;VGATHERQPS	%XMM2,(%RDI,%YMM1,1),%XMM3;(2) 
0x401b7d;:0;VMOVUPS	%YMM3,-0x40(%RSP);(2) 
0x401b83;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:69;VMOVDQA	%XMM5,%XMM1;(2) 
0x401b87;:0;VXORPS	%XMM2,%XMM2,%XMM2;(2) 
0x401b8b;:0;VGATHERQPS	%XMM1,0x4(,%YMM11,1),%XMM2;(2) 
0x401b95;:0;VMOVUPS	%XMM2,0x10(%RSP);(2) 
0x401b9b;:0;VMOVDQA	%XMM6,%XMM1;(2) 
0x401b9f;:0;VXORPS	%XMM12,%XMM12,%XMM12;(2) 
0x401ba4;:0;VGATHERQPS	%XMM1,0x4(,%YMM8,1),%XMM12;(2) 
0x401bae;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:70;VMOVDQA	%XMM5,%XMM3;(2) 
0x401bb2;:0;VPXOR	%XMM10,%XMM10,%XMM10;(2) 
0x401bb7;:0;VGATHERQPS	%XMM3,0x8(,%YMM11,1),%XMM10;(2) 
0x401bc1;:0;VMOVDQA	%XMM6,%XMM3;(2) 
0x401bc5;:0;VXORPS	%XMM11,%XMM11,%XMM11;(2) 
0x401bca;:0;VGATHERQPS	%XMM3,0x8(,%YMM8,1),%XMM11;(2) 
0x401bd4;:0;VMOVDQA	%YMM4,%YMM1;(2) 
0x401bd8;:0;VMOVDQU	%YMM4,0x70(%RSP);(2) 
0x401bde;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:78;VPADDQ	0xc4da(%RIP),%YMM4,%YMM3;(2) 
0x401be6;:0;VMOVDQU	%XMM5,-0x50(%RSP);(2) 
0x401bec;:0;VMOVDQA	%XMM5,%XMM4;(2) 
0x401bf0;:0;VXORPS	%XMM14,%XMM14,%XMM14;(2) 
0x401bf5;:0;VGATHERQPS	%XMM4,(%RDI,%YMM3,1),%XMM14;(2) 
0x401bfb;:0;VMOVDQU	%YMM0,0x120(%RSP);(2) 
0x401c04;:0;VPADDQ	%YMM3,%YMM0,%YMM3;(2) 
0x401c08;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:79;VMOVDQA	%XMM5,%XMM4;(2) 
0x401c0c;:0;VXORPS	%XMM15,%XMM15,%XMM15;(2) 
0x401c11;:0;VGATHERQPS	%XMM4,0x4(,%YMM3,1),%XMM15;(2) 
0x401c1b;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:80;VMOVDQA	%XMM5,%XMM4;(2) 
0x401c1f;:0;VPXOR	%XMM9,%XMM9,%XMM9;(2) 
0x401c24;:0;VGATHERQPS	%XMM4,0x8(,%YMM3,1),%XMM9;(2) 
0x401c2e;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:78;VPADDQ	0xc46a(%RIP),%YMM1,%YMM3;(2) 
0x401c36;:0;VMOVDQA	%XMM6,%XMM4;(2) 
0x401c3a;:0;VPXOR	%XMM5,%XMM5,%XMM5;(2) 
0x401c3e;:0;VGATHERQPS	%XMM4,(%RDI,%YMM3,1),%XMM5;(2) 
0x401c44;:0;VPADDQ	%YMM3,%YMM0,%YMM3;(2) 
0x401c48;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:79;VMOVDQA	%XMM6,%XMM4;(2) 
0x401c4c;:0;VMOVDQU	%XMM6,-0x60(%RSP);(2) 
0x401c52;:0;VPXOR	%XMM1,%XMM1,%XMM1;(2) 
0x401c56;:0;VGATHERQPS	%XMM4,0x4(,%YMM3,1),%XMM1;(2) 
0x401c60;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:80;VMOVDQA	%XMM6,%XMM4;(2) 
0x401c64;:0;VXORPS	%XMM2,%XMM2,%XMM2;(2) 
0x401c68;:0;VGATHERQPS	%XMM4,0x8(,%YMM3,1),%XMM2;(2) 
0x401c72;:0;VMOVDQU	0x30(%RSP),%YMM0;(2) 
0x401c78;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:57;VPERM2I128	$0x31,0x50(%RSP),%YMM0,%YMM3;(2) 
0x401c80;:0;VMOVDQU	0x30(%RSP),%YMM0;(2) 
0x401c86;:0;VINSERTI128	$0x1,0x50(%RSP),%YMM0,%YMM4;(2) 
0x401c8e;:0;VPACKSSDW	%YMM3,%YMM4,%YMM8;(2) 
0x401c92;:0;VMOVUPS	-0x40(%RSP),%YMM0;(2) 
0x401c98;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:68;VINSERTF128	$0x1,-0x20(%RSP),%YMM0,%YMM3;(2) 
0x401ca0;:0;VMOVUPS	0x180(%RSP),%YMM0;(2) 
0x401ca9;:0;VBLENDVPS	%YMM8,%YMM3,%YMM0,%YMM0;(2) 
0x401caf;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:69;VINSERTF128	$0x1,0x10(%RSP),%YMM12,%YMM3;(2) 
0x401cb7;:0;VMOVUPS	0x1a0(%RSP),%YMM12;(2) 
0x401cc0;:0;VBLENDVPS	%YMM8,%YMM3,%YMM12,%YMM12;(2) 
0x401cc6;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:68;VBROADCASTSS	0xb0(%RSP),%YMM3;(2) 
0x401cd0;:0;VMOVUPS	%YMM3,-0x20(%RSP);(2) 
0x401cd6;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:70;VINSERTF128	$0x1,%XMM10,%YMM11,%YMM4;(2) 
0x401cdc;:0;VMOVUPS	%YMM0,0x180(%RSP);(2) 
0x401ce5;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:68;VSUBPS	%YMM3,%YMM0,%YMM10;(2) 
0x401ce9;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:69;VBROADCASTSS	0xd0(%RSP),%YMM3;(2) 
0x401cf3;:0;VMOVUPS	%YMM3,-0x40(%RSP);(2) 
0x401cf9;:0;VMOVUPS	0x1c0(%RSP),%YMM0;(2) 
0x401d02;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:70;VBLENDVPS	%YMM8,%YMM4,%YMM0,%YMM0;(2) 
0x401d08;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:70;VBROADCASTSS	0xc0(%RSP),%YMM7;(2) 
0x401d12;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:71;VMOVAPS	%YMM10,%YMM4;(2) 
0x401d16;:0;VFMADD213PS	%YMM13,%YMM10,%YMM4;(2) 
0x401d1b;:0;VMOVUPS	%YMM12,0x1a0(%RSP);(2) 
0x401d24;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:69;VSUBPS	%YMM3,%YMM12,%YMM11;(2) 
0x401d28;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:71;VFMADD231PS	%YMM11,%YMM11,%YMM4;(2) 
0x401d2d;:0;VMOVUPS	%YMM0,0x1c0(%RSP);(2) 
0x401d36;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:70;VSUBPS	%YMM7,%YMM0,%YMM0;(2) 
0x401d3a;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:71;VFMADD231PS	%YMM0,%YMM0,%YMM4;(2) 
0x401d3f;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:76;VMULPS	%YMM4,%YMM4,%YMM3;(2) 
0x401d43;:0;VMULPS	%YMM4,%YMM3,%YMM3;(2) 
0x401d47;:0;VRSQRTPS	%YMM3,%YMM4;(2) 
0x401d4b;:0;VMULPS	%YMM4,%YMM3,%YMM3;(2) 
0x401d4f;:0;VBROADCASTSS	0xc2b4(%RIP),%YMM12;(2) 
0x401d58;:0;VFMADD213PS	%YMM12,%YMM4,%YMM3;(2) 
0x401d5d;:0;VBROADCASTSS	0xc2aa(%RIP),%YMM12;(2) 
0x401d66;:0;VMULPS	%YMM4,%YMM12,%YMM4;(2) 
0x401d6a;:0;VMULPS	%YMM3,%YMM4,%YMM3;(2) 
0x401d6e;:0;VMOVAPS	%YMM13,%YMM4;(2) 
0x401d72;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:74;VMULPS	%YMM3,%YMM10,%YMM13;(2) 
0x401d76;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:75;VMULPS	%YMM3,%YMM11,%YMM11;(2) 
0x401d7a;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:76;VMULPS	%YMM3,%YMM0,%YMM6;(2) 
0x401d7e;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:78;VINSERTF128	$0x1,%XMM14,%YMM5,%YMM0;(2) 
0x401d84;:0;VMOVUPS	0x1e0(%RSP),%YMM3;(2) 
0x401d8d;:0;VBLENDVPS	%YMM8,%YMM0,%YMM3,%YMM3;(2) 
0x401d93;:0;VMOVUPS	%YMM3,0x1e0(%RSP);(2) 
0x401d9c;:0;VMOVUPS	-0x20(%RSP),%YMM14;(2) 
0x401da2;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:78;VSUBPS	%YMM14,%YMM3,%YMM0;(2) 
0x401da7;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:79;VINSERTF128	$0x1,%XMM15,%YMM1,%YMM1;(2) 
0x401dad;:0;VBROADCASTSS	0xc25a(%RIP),%YMM15;(2) 
0x401db6;:0;VMOVUPS	0x200(%RSP),%YMM3;(2) 
0x401dbf;:0;VBLENDVPS	%YMM8,%YMM1,%YMM3,%YMM3;(2) 
0x401dc5;:0;VMOVUPS	%YMM3,0x200(%RSP);(2) 
0x401dce;:0;VMOVUPS	-0x40(%RSP),%YMM10;(2) 
0x401dd4;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:79;VSUBPS	%YMM10,%YMM3,%YMM1;(2) 
0x401dd9;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:80;VINSERTF128	$0x1,%XMM9,%YMM2,%YMM2;(2) 
0x401ddf;:0;VMOVUPS	0x2e0(%RSP),%YMM3;(2) 
0x401de8;:0;VBLENDVPS	%YMM8,%YMM2,%YMM3,%YMM3;(2) 
0x401dee;:0;VMOVUPS	%YMM3,0x2e0(%RSP);(2) 
0x401df7;:0;VMOVAPS	%YMM7,%YMM12;(2) 
0x401dfb;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:80;VSUBPS	%YMM7,%YMM3,%YMM2;(2) 
0x401dff;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:81;VMOVAPS	%YMM0,%YMM3;(2) 
0x401e03;:0;VFMADD213PS	%YMM4,%YMM0,%YMM3;(2) 
0x401e08;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:81;VFMADD231PS	%YMM1,%YMM1,%YMM3;(2) 
0x401e0d;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:81;VFMADD231PS	%YMM2,%YMM2,%YMM3;(2) 
0x401e12;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:86;VMULPS	%YMM3,%YMM3,%YMM5;(2) 
0x401e16;:0;VMULPS	%YMM3,%YMM5,%YMM3;(2) 
0x401e1a;:0;VRSQRTPS	%YMM3,%YMM5;(2) 
0x401e1e;:0;VMULPS	%YMM5,%YMM3,%YMM3;(2) 
0x401e22;:0;VBROADCASTSS	0xc1e1(%RIP),%YMM4;(2) 
0x401e2b;:0;VFMADD213PS	%YMM4,%YMM5,%YMM3;(2) 
0x401e30;:0;VMULPS	%YMM5,%YMM15,%YMM5;(2) 
0x401e34;:0;VMULPS	%YMM3,%YMM5,%YMM3;(2) 
0x401e38;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:84;VFMADD231PS	%YMM0,%YMM3,%YMM13;(2) 
0x401e3d;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:85;VFMADD231PS	%YMM1,%YMM3,%YMM11;(2) 
0x401e42;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:86;VFMADD231PS	%YMM3,%YMM2,%YMM6;(2) 
0x401e47;:0;VMOVUPS	%YMM6,0x10(%RSP);(2) 
0x401e4d;:0;VMOVDQU	0x70(%RSP),%YMM1;(2) 
0x401e53;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:88;VPADDQ	0xc285(%RIP),%YMM1,%YMM0;(2) 
0x401e5b;:0;VPADDQ	0xc29d(%RIP),%YMM1,%YMM1;(2) 
0x401e63;:0;VMOVDQU	0x120(%RSP),%YMM15;(2) 
0x401e6c;:0;VPADDQ	%YMM1,%YMM15,%YMM2;(2) 
0x401e70;:0;VMOVUPS	-0x50(%RSP),%XMM6;(2) 
0x401e76;:0;VMOVAPS	%XMM6,%XMM3;(2) 
0x401e7a;:0;VXORPS	%XMM5,%XMM5,%XMM5;(2) 
0x401e7e;:0;VGATHERQPS	%XMM3,(%RDI,%YMM1,1),%XMM5;(2) 
0x401e84;:0;VMOVUPS	-0x60(%RSP),%XMM7;(2) 
0x401e8a;:0;VMOVAPS	%XMM7,%XMM1;(2) 
0x401e8e;:0;VXORPS	%XMM3,%XMM3,%XMM3;(2) 
0x401e92;:0;VGATHERQPS	%XMM1,(%RDI,%YMM0,1),%XMM3;(2) 
0x401e98;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VMOVAPS	%XMM6,%XMM1;(2) 
0x401e9c;:0;VXORPS	%XMM4,%XMM4,%XMM4;(2) 
0x401ea0;:0;VGATHERQPS	%XMM1,0x4(,%YMM2,1),%XMM4;(2) 
0x401eaa;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:88;VPADDQ	%YMM0,%YMM15,%YMM0;(2) 
0x401eae;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VMOVAPS	%XMM7,%XMM1;(2) 
0x401eb2;:0;VXORPS	%XMM9,%XMM9,%XMM9;(2) 
0x401eb7;:0;VGATHERQPS	%XMM1,0x4(,%YMM0,1),%XMM9;(2) 
0x401ec1;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:88;VINSERTF128	$0x1,%XMM5,%YMM3,%YMM1;(2) 
0x401ec7;:0;VMOVUPS	0x2c0(%RSP),%YMM5;(2) 
0x401ed0;:0;VBLENDVPS	%YMM8,%YMM1,%YMM5,%YMM5;(2) 
0x401ed6;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VINSERTF128	$0x1,%XMM4,%YMM9,%YMM1;(2) 
0x401edc;:0;VMOVDQU	0xc19c(%RIP),%YMM9;(2) 
0x401ee4;:0;VMOVUPS	0x2a0(%RSP),%YMM4;(2) 
0x401eed;:0;VBLENDVPS	%YMM8,%YMM1,%YMM4,%YMM4;(2) 
0x401ef3;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:90;VMOVAPS	%XMM6,%XMM1;(2) 
0x401ef7;:0;VXORPS	%XMM3,%XMM3,%XMM3;(2) 
0x401efb;:0;VGATHERQPS	%XMM1,0x8(,%YMM2,1),%XMM3;(2) 
0x401f05;:0;VMOVAPS	%XMM7,%XMM1;(2) 
0x401f09;:0;VXORPS	%XMM2,%XMM2,%XMM2;(2) 
0x401f0d;:0;VGATHERQPS	%XMM1,0x8(,%YMM0,1),%XMM2;(2) 
0x401f17;:0;VMOVUPS	%YMM5,0x2c0(%RSP);(2) 
0x401f20;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:88;VSUBPS	%YMM14,%YMM5,%YMM0;(2) 
0x401f25;:0;VMOVUPS	%YMM4,0x2a0(%RSP);(2) 
0x401f2e;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:89;VSUBPS	%YMM10,%YMM4,%YMM1;(2) 
0x401f33;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:90;VINSERTF128	$0x1,%XMM3,%YMM2,%YMM2;(2) 
0x401f39;:0;VMOVUPS	0x280(%RSP),%YMM3;(2) 
0x401f42;:0;VBLENDVPS	%YMM8,%YMM2,%YMM3,%YMM3;(2) 
0x401f48;:0;VMOVUPS	%YMM3,0x280(%RSP);(2) 
0x401f51;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:90;VSUBPS	%YMM12,%YMM3,%YMM2;(2) 
0x401f56;:0;VMOVAPS	%YMM12,%YMM14;(2) 
0x401f5b;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:91;VMOVAPS	%YMM0,%YMM3;(2) 
0x401f5f;:0;VBROADCASTSS	0xc0a0(%RIP),%YMM12;(2) 
0x401f68;:0;VFMADD213PS	%YMM12,%YMM0,%YMM3;(2) 
0x401f6d;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:91;VFMADD231PS	%YMM1,%YMM1,%YMM3;(2) 
0x401f72;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:91;VFMADD231PS	%YMM2,%YMM2,%YMM3;(2) 
0x401f77;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:96;VMULPS	%YMM3,%YMM3,%YMM4;(2) 
0x401f7b;:0;VMULPS	%YMM3,%YMM4,%YMM3;(2) 
0x401f7f;:0;VRSQRTPS	%YMM3,%YMM4;(2) 
0x401f83;:0;VMULPS	%YMM4,%YMM3,%YMM3;(2) 
0x401f87;:0;VBROADCASTSS	0xc07c(%RIP),%YMM5;(2) 
0x401f90;:0;VFMADD213PS	%YMM5,%YMM4,%YMM3;(2) 
0x401f95;:0;VBROADCASTSS	0xc072(%RIP),%YMM5;(2) 
0x401f9e;:0;VMULPS	%YMM5,%YMM4,%YMM4;(2) 
0x401fa2;:0;VMULPS	%YMM3,%YMM4,%YMM3;(2) 
0x401fa6;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:94;VFMADD231PS	%YMM0,%YMM3,%YMM13;(2) 
0x401fab;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:95;VFMADD231PS	%YMM1,%YMM3,%YMM11;(2) 
0x401fb0;:0;VMOVUPS	0x10(%RSP),%YMM1;(2) 
0x401fb6;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:96;VFMADD231PS	%YMM3,%YMM2,%YMM1;(2) 
0x401fbb;:0;VMOVDQU	0x70(%RSP),%YMM2;(2) 
0x401fc1;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:98;VPADDQ	0xc157(%RIP),%YMM2,%YMM0;(2) 
0x401fc9;:0;VPADDQ	%YMM0,%YMM15,%YMM10;(2) 
0x401fcd;:0;VPADDQ	0xc16b(%RIP),%YMM2,%YMM2;(2) 
0x401fd5;:0;VPADDQ	%YMM2,%YMM15,%YMM3;(2) 
0x401fd9;:0;VMOVAPS	%XMM6,%XMM4;(2) 
0x401fdd;:0;VXORPS	%XMM5,%XMM5,%XMM5;(2) 
0x401fe1;:0;VGATHERQPS	%XMM4,(%RDI,%YMM2,1),%XMM5;(2) 
0x401fe7;:0;VMOVAPS	%XMM7,%XMM2;(2) 
0x401feb;:0;VXORPS	%XMM4,%XMM4,%XMM4;(2) 
0x401fef;:0;VGATHERQPS	%XMM2,(%RDI,%YMM0,1),%XMM4;(2) 
0x401ff5;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:99;VMOVAPS	%XMM6,%XMM0;(2) 
0x401ff9;:0;VXORPS	%XMM2,%XMM2,%XMM2;(2) 
