address;source_location;insn;indent
0x402bd8;:0;CALL	402110 <__kmpc_end_single@plt>;
0x402bdd;:0;TEST	%R13,%R13;
0x402be0;:0;JBE	402d03 <main+0x963>;
0x402be6;:0;DEC	%R13;
0x402be9;:0;XOR	%R10D,%R10D;
0x402bec;:0;INC	%R10;
0x402bef;:0;MOVQ	$0,0x18(%RSP);
0x402bf8;:0;MOV	$0x4322e0,%R12D;
0x402bfe;:0;MOV	%R13,0x20(%RSP);
0x402c03;:0;MOV	%R12,%RDI;
0x402c06;:0;MOVL	$0,(%RSP);
0x402c0d;:0;MOV	%EBX,%ESI;
0x402c0f;:0;MOV	%R10,0x28(%RSP);
0x402c14;:0;ADD	$-0x10,%RSP;
0x402c18;:0;MOV	$0x24,%EDX;
0x402c1d;:0;XOR	%ECX,%ECX;
0x402c1f;:0;MOV	%R13,%R8;
0x402c22;:0;MOV	%R10,%R9;
0x402c25;:0;XOR	%EAX,%EAX;
0x402c27;:0;MOV	%R10,(%RSP);
0x402c2b;:0;CALL	402080 <__kmpc_dispatch_init_8u@plt>;
0x402c30;:0;ADD	$0x10,%RSP;
0x402c34;:0;LEA	(%RSP),%R14;
0x402c38;:0;LEA	0x20(%R14),%R13;
0x402c3c;:0;LEA	0x8(%R13),%R15;
0x402c40;:0;MOV	%R12,%RDI;(1) 
0x402c43;:0;MOV	%EBX,%ESI;(1) 
0x402c45;:0;MOV	%R14,%RDX;(1) 
0x402c48;:0;LEA	0x18(%RSP),%RCX;(1) 
0x402c4d;:0;MOV	%R13,%R8;(1) 
0x402c50;:0;MOV	%R15,%R9;(1) 
0x402c53;:0;XOR	%EAX,%EAX;(1) 
0x402c55;:0;CALL	402210 <__kmpc_dispatch_next_8u@plt>;(1) 
0x402c5a;:0;TEST	%EAX,%EAX;(1) 
0x402c5c;:0;JE	402cf5 <main+0x955>;(1) 
0x402c62;:0;MOV	0x18(%RSP),%R11;(1) 
0x402c67;:0;MOV	0x20(%RSP),%R10;(1) 
0x402c6c;:0;CMP	%R10,%R11;(1) 
0x402c6f;:0;JA	402cf5 <main+0x955>;(1) 
0x402c75;:0;XOR	%ECX,%ECX;(1) 
0x402c77;:0;SUB	%R11,%R10;(1) 
0x402c7a;:0;VMOVSS	0x40(%RSP),%XMM3;(1) 
0x402c80;:0;LEA	(%R11,%R11,2),%RAX;(1) 
0x402c84;:0;MOV	0x18(%RBP),%RDX;(1) 
0x402c88;:0;INC	%R10;(1) 
0x402c8b;:0;XOR	%R11D,%R11D;(1) 
0x402c8e;:0;XCHG	%AX,%AX;(1) 
0x402c90;:0;MOV	(%RDX),%RSI;  (0) 
0x402c93;:0;INC	%RCX;  (0) 
0x402c96;:0;LEA	(%RSI,%RAX,8),%RDI;  (0) 
0x402c9a;:0;VMOVSS	0xc(%RDI,%R11,1),%XMM0;  (0) 
0x402ca1;:0;LEA	(%RDI,%R11,1),%R8;  (0) 
0x402ca5;:0;VFMADD213SS	(%R8),%XMM3,%XMM0;  (0) 
0x402caa;:0;VMOVSS	%XMM0,(%R8);  (0) 
0x402caf;:0;MOV	(%RDX),%R9;  (0) 
0x402cb2;:0;LEA	(%R9,%RAX,8),%RSI;  (0) 
0x402cb6;:0;VMOVSS	0x10(%RSI,%R11,1),%XMM1;  (0) 
0x402cbd;:0;VFMADD213SS	0x4(%RSI,%R11,1),%XMM3,%XMM1;  (0) 
0x402cc4;:0;VMOVSS	%XMM1,0x4(%RSI,%R11,1);  (0) 
0x402ccb;:0;MOV	(%RDX),%RDI;  (0) 
0x402cce;:0;LEA	(%RDI,%RAX,8),%R8;  (0) 
0x402cd2;:0;VMOVSS	0x14(%R8,%R11,1),%XMM2;  (0) 
0x402cd9;:0;VFMADD213SS	0x8(%R8,%R11,1),%XMM3,%XMM2;  (0) 
0x402ce0;:0;VMOVSS	%XMM2,0x8(%R8,%R11,1);  (0) 
0x402ce7;:0;ADD	$0x18,%R11;  (0) 
0x402ceb;:0;CMP	%R10,%RCX;  (0) 
0x402cee;:0;JB	402c90 <main+0x8f0>;  (0) 
0x402cf0;:0;JMP	402c40 <main+0x8a0>;(1) 
0x402cf5;:0;MOV	$0x432310,%EDI;
0x402cfa;:0;MOV	%EBX,%ESI;
0x402cfc;:0;XOR	%EAX,%EAX;
0x402cfe;:0;CALL	402040 <__kmpc_barrier@plt>;
0x402d03;:0;XOR	%EAX,%EAX;
0x402d05;:0;MOV	0x60(%RSP),%R15;
0x402d0a;:0;MOV	0x68(%RSP),%R14;
0x402d0f;:0;MOV	0x70(%RSP),%R13;
0x402d14;:0;MOV	0x78(%RSP),%R12;
0x402d19;:0;MOV	0x80(%RSP),%RBX;
0x402d21;:0;MOV	%RBP,%RSP;
0x402d24;:0;POP	%RBP;
0x402d25;:0;RET;
0x402d26;:0;MOV	0x58(%RSP),%RDI;(3) 
0x402d2b;:0;XOR	%R10D,%R10D;(3) 
0x402d2e;:0;MOV	0x88(%RSP),%RAX;(3) 
0x402d36;:0;SUB	%RDI,%RAX;(3) 
0x402d39;:0;MOV	%EBX,0x28(%RSP);(3) 
0x402d3d;:0;LEA	(%RDI,%RDI,2),%RDX;(3) 
0x402d41;:0;VMOVSS	0xd35b(%RIP),%XMM14;(3) 
0x402d49;:0;LEA	(,%RDX,8),%R11;(3) 
0x402d51;:0;VMOVUPS	0xd2c7(%RIP),%YMM9;(3) 
0x402d59;:0;INC	%RAX;(3) 
0x402d5c;:0;VMOVSS	0xd334(%RIP),%XMM13;(3) 
0x402d64;:0;VMOVSS	0x40(%RSP),%XMM10;(3) 
0x402d6a;:0;MOV	0x30(%RSP),%RBX;(3) 
0x402d6f;:0;XOR	%EDI,%EDI;(3) 
0x402d71;:0;MOV	0x38(%RSP),%R13;(3) 
0x402d76;:0;MOV	0x18(%RBP),%R14;(3) 
0x402d7a;:0;MOV	(%R14),%RSI;  (2) 
0x402d7d;:0;CMP	$0x8,%R13;  (2) 
0x402d81;:0;VXORPS	%XMM4,%XMM4,%XMM4;  (2) 
0x402d85;:0;VMOVAPS	%XMM4,%XMM5;  (2) 
0x402d89;:0;VMOVAPS	%XMM5,%XMM6;  (2) 
0x402d8d;:0;LEA	(%RSI,%RDX,8),%RCX;  (2) 
0x402d91;:0;VMOVSS	(%RCX,%RDI,1),%XMM11;  (2) 
0x402d96;:0;VMOVSS	0x4(%RCX,%RDI,1),%XMM12;  (2) 
0x402d9c;:0;VMOVSS	0x8(%RCX,%RDI,1),%XMM1;  (2) 
0x402da2;:0;JB	40301d <main+0xc7d>;  (2) 
0x402da8;:0;VBROADCASTSS	%XMM11,%YMM7;  (2) 
0x402dad;:0;MOV	%RBX,%R8;  (2) 
0x402db0;:0;VMOVUPS	0xd2a8(%RIP),%XMM4;  (2) 
0x402db8;:0;VMOVSS	%XMM12,0x48(%RSP);  (2) 
0x402dbe;:0;VMOVSS	%XMM11,0x50(%RSP);  (2) 
0x402dc4;:0;VXORPS	%YMM2,%YMM2,%YMM2;  (2) 
0x402dc8;:0;XOR	%ECX,%ECX;  (2) 
0x402dca;:0;VMOVDQA	%YMM2,%YMM3;  (2) 
0x402dce;:0;VMOVDQA	%YMM3,%YMM8;  (2) 
0x402dd2;:0;VBROADCASTSS	%XMM12,%YMM6;  (2) 
0x402dd7;:0;VBROADCASTSS	%XMM1,%YMM5;  (2) 
0x402ddc;:0;VBROADCASTSS	0xd2c3(%RIP),%YMM0;  (2) 
0x402de5;:0;LEA	(%RCX,%RCX,2),%R9;    (5) 
0x402de9;:0;ADD	$0x8,%RCX;    (5) 
0x402ded;:0;CMP	%RBX,%RCX;    (5) 
0x402df0;:0;LEA	(%RSI,%R9,8),%R9;    (5) 
0x402df4;:0;VMASKMOVPS	(%R9),%XMM4,%XMM10;    (5) 
0x402df9;:0;VMASKMOVPS	0x60(%R9),%XMM4,%XMM11;    (5) 
0x402dff;:0;VINSERTF128	$0x1,%XMM11,%YMM10,%YMM14;    (5) 
0x402e05;:0;VMASKMOVPS	0x30(%R9),%XMM4,%XMM10;    (5) 
0x402e0b;:0;VMASKMOVPS	0x18(%R9),%XMM4,%XMM15;    (5) 
0x402e11;:0;VMASKMOVPS	0x78(%R9),%XMM4,%XMM12;    (5) 
0x402e17;:0;VMASKMOVPS	0x90(%R9),%XMM4,%XMM11;    (5) 
0x402e20;:0;VINSERTF128	$0x1,%XMM12,%YMM15,%YMM13;    (5) 
0x402e26;:0;VINSERTF128	$0x1,%XMM11,%YMM10,%YMM12;    (5) 
0x402e2c;:0;VMASKMOVPS	0x48(%R9),%XMM4,%XMM10;    (5) 
0x402e32;:0;VMASKMOVPS	0xa8(%R9),%XMM4,%XMM11;    (5) 
0x402e3b;:0;VINSERTF128	$0x1,%XMM11,%YMM10,%YMM11;    (5) 
0x402e41;:0;VSHUFPS	$0x14,%YMM13,%YMM14,%YMM10;    (5) 
0x402e47;:0;VSHUFPS	$0x41,%YMM12,%YMM11,%YMM15;    (5) 
0x402e4d;:0;VSHUFPS	$-0x7e,%YMM13,%YMM14,%YMM13;    (5) 
0x402e53;:0;VSHUFPS	$0x28,%YMM12,%YMM11,%YMM14;    (5) 
0x402e59;:0;VSHUFPS	$0x6c,%YMM15,%YMM10,%YMM12;    (5) 
0x402e5f;:0;VSHUFPS	$0x39,%YMM15,%YMM10,%YMM15;    (5) 
0x402e65;:0;VSUBPS	%YMM7,%YMM12,%YMM10;    (5) 
0x402e69;:0;VSUBPS	%YMM6,%YMM15,%YMM15;    (5) 
0x402e6d;:0;VSHUFPS	$0x6c,%YMM14,%YMM13,%YMM11;    (5) 
0x402e73;:0;VMOVDQA	%YMM9,%YMM13;    (5) 
0x402e78;:0;VFMADD231PS	%YMM10,%YMM10,%YMM13;    (5) 
0x402e7d;:0;VSUBPS	%YMM5,%YMM11,%YMM11;    (5) 
0x402e81;:0;VFMADD231PS	%YMM15,%YMM15,%YMM13;    (5) 
0x402e86;:0;VFMADD231PS	%YMM11,%YMM11,%YMM13;    (5) 
0x402e8b;:0;VCVTPS2PD	%XMM13,%YMM14;    (5) 
0x402e90;:0;VEXTRACTF128	$0x1,%YMM13,%XMM12;    (5) 
0x402e96;:0;VCVTPS2PD	%XMM12,%YMM13;    (5) 
0x402e9b;:0;VSQRTPD	%YMM14,%YMM12;    (5) 
0x402ea0;:0;VMULPD	%YMM14,%YMM12,%YMM14;    (5) 
0x402ea5;:0;VCVTPD2PS	%YMM14,%XMM12;    (5) 
0x402eaa;:0;VSQRTPD	%YMM13,%YMM14;    (5) 
0x402eaf;:0;VMULPD	%YMM13,%YMM14,%YMM13;    (5) 
0x402eb4;:0;VCVTPD2PS	%YMM13,%XMM13;    (5) 
0x402eb9;:0;VINSERTF128	$0x1,%XMM13,%YMM12,%YMM12;    (5) 
0x402ebf;:0;VRCPPS	%YMM12,%YMM14;    (5) 
0x402ec4;:0;VFNMADD213PS	%YMM0,%YMM14,%YMM12;    (5) 
0x402ec9;:0;VMULPS	%YMM14,%YMM12,%YMM12;    (5) 
0x402ece;:0;VFMADD231PS	%YMM10,%YMM12,%YMM2;    (5) 
0x402ed3;:0;VFMADD231PS	%YMM15,%YMM12,%YMM3;    (5) 
0x402ed8;:0;VFMADD231PS	%YMM11,%YMM12,%YMM8;    (5) 
0x402edd;:0;JB	402de5 <main+0xa45>;    (5) 
0x402ee3;:0;VEXTRACTF128	$0x1,%YMM8,%XMM6;  (2) 
0x402ee9;:0;VMOVSS	0x48(%RSP),%XMM12;  (2) 
0x402eef;:0;VMOVSS	0x50(%RSP),%XMM11;  (2) 
0x402ef5;:0;VMOVSS	0x40(%RSP),%XMM10;  (2) 
0x402efb;:0;VADDPS	%XMM6,%XMM8,%XMM5;  (2) 
0x402eff;:0;VMOVHLPS	%XMM5,%XMM5,%XMM0;  (2) 
0x402f03;:0;VMOVSS	0xd199(%RIP),%XMM14;  (2) 
0x402f0b;:0;VADDPS	%XMM0,%XMM5,%XMM4;  (2) 
0x402f0f;:0;VSHUFPS	$-0xb,%XMM4,%XMM4,%XMM7;  (2) 
0x402f14;:0;VMOVSS	0xd17c(%RIP),%XMM13;  (2) 
0x402f1c;:0;VADDSS	%XMM7,%XMM4,%XMM6;  (2) 
0x402f20;:0;VEXTRACTF128	$0x1,%YMM3,%XMM15;  (2) 
0x402f26;:0;VADDPS	%XMM15,%XMM3,%XMM5;  (2) 
0x402f2b;:0;VMOVHLPS	%XMM5,%XMM5,%XMM0;  (2) 
0x402f2f;:0;VADDPS	%XMM0,%XMM5,%XMM3;  (2) 
0x402f33;:0;VSHUFPS	$-0xb,%XMM3,%XMM3,%XMM4;  (2) 
0x402f38;:0;VADDSS	%XMM4,%XMM3,%XMM5;  (2) 
0x402f3c;:0;VEXTRACTF128	$0x1,%YMM2,%XMM0;  (2) 
0x402f42;:0;VADDPS	%XMM0,%XMM2,%XMM2;  (2) 
0x402f46;:0;VMOVHLPS	%XMM2,%XMM2,%XMM3;  (2) 
0x402f4a;:0;VADDPS	%XMM3,%XMM2,%XMM4;  (2) 
0x402f4e;:0;VSHUFPS	$-0xb,%XMM4,%XMM4,%XMM7;  (2) 
0x402f53;:0;VADDSS	%XMM7,%XMM4,%XMM4;  (2) 
0x402f57;:0;LEA	(%R8,%R8,2),%RCX;  (2) 
0x402f5b;:0;SAL	$0x3,%RCX;  (2) 
0x402f5f;:0;CMP	%R13,%R8;  (2) 
0x402f62;:0;JAE	402fd4 <main+0xc34>;  (2) 
0x402f64;:0;NOPL	(%RAX,%RAX,1);  (2) 
0x402f69;:0;NOPL	(%RAX);  (2) 
0x402f70;:0;VMOVSS	(%RCX,%RSI,1),%XMM7;    (4) 
0x402f75;:0;INC	%R8;    (4) 
0x402f78;:0;VMOVSS	0x4(%RCX,%RSI,1),%XMM8;    (4) 
0x402f7e;:0;VSUBSS	%XMM11,%XMM7,%XMM3;    (4) 
0x402f83;:0;VSUBSS	%XMM12,%XMM8,%XMM2;    (4) 
0x402f88;:0;VMOVAPS	%XMM13,%XMM7;    (4) 
0x402f8d;:0;VFMADD231SS	%XMM3,%XMM3,%XMM7;    (4) 
0x402f92;:0;VMOVSS	0x8(%RCX,%RSI,1),%XMM15;    (4) 
0x402f98;:0;VSUBSS	%XMM1,%XMM15,%XMM0;    (4) 
0x402f9c;:0;VFMADD231SS	%XMM2,%XMM2,%XMM7;    (4) 
0x402fa1;:0;VFMADD231SS	%XMM0,%XMM0,%XMM7;    (4) 
0x402fa6;:0;ADD	$0x18,%RCX;    (4) 
0x402faa;:0;VCVTSS2SD	%XMM7,%XMM7,%XMM7;    (4) 
0x402fae;:0;VSQRTSD	%XMM7,%XMM7,%XMM8;    (4) 
0x402fb2;:0;VMULSD	%XMM7,%XMM8,%XMM15;    (4) 
0x402fb6;:0;VCVTSD2SS	%XMM15,%XMM15,%XMM15;    (4) 
0x402fbb;:0;VDIVSS	%XMM15,%XMM14,%XMM7;    (4) 
0x402fc0;:0;VFMADD231SS	%XMM3,%XMM7,%XMM4;    (4) 
0x402fc5;:0;VFMADD231SS	%XMM2,%XMM7,%XMM5;    (4) 
0x402fca;:0;VFMADD231SS	%XMM0,%XMM7,%XMM6;    (4) 
0x402fcf;:0;CMP	%R13,%R8;    (4) 
0x402fd2;:0;JB	402f70 <main+0xbd0>;    (4) 
0x402fd4;:0;VFMADD213SS	0xc(%R11,%RSI,1),%XMM10,%XMM4;  (2) 
0x402fdb;:0;INC	%R10;  (2) 
0x402fde;:0;VMOVSS	%XMM4,0xc(%R11,%RSI,1);  (2) 
0x402fe5;:0;MOV	(%R14),%RCX;  (2) 
0x402fe8;:0;ADD	$0x18,%RDI;  (2) 
0x402fec;:0;VFMADD213SS	0x10(%RCX,%R11,1),%XMM10,%XMM5;  (2) 
0x402ff3;:0;VMOVSS	%XMM5,0x10(%RCX,%R11,1);  (2) 
0x402ffa;:0;MOV	(%R14),%RSI;  (2) 
0x402ffd;:0;VFMADD213SS	0x14(%RSI,%R11,1),%XMM10,%XMM6;  (2) 
0x403004;:0;VMOVSS	%XMM6,0x14(%RSI,%R11,1);  (2) 
0x40300b;:0;ADD	$0x18,%R11;  (2) 
0x40300f;:0;CMP	%RAX,%R10;  (2) 
0x403012;:0;JB	402d7a <main+0x9da>;  (2) 
0x403018;:0;JMP	402a92 <main+0x6f2>;(3) 
0x40301d;:0;XOR	%R8D,%R8D;  (2) 
0x403020;:0;JMP	402f57 <main+0xbb7>;  (2) 
0x403025;:0;NOPL	(%RAX);
0x403029;:0;NOPL	(%RAX);
